2016-05-21,443.187988
2016-05-22,439.322998
2016-05-23,444.154999
2016-05-24,445.980988
2016-05-25,449.598999
2016-05-26,453.384003
2016-05-27,473.463989
2016-05-28,530.039978
2016-05-29,526.232971
2016-05-30,533.864014
2016-05-31,531.385986
2016-06-01,536.919983
2016-06-02,537.971985
2016-06-03,569.19397
2016-06-04,572.72699
2016-06-05,574.97699
2016-06-06,585.536987
2016-06-07,576.596985
2016-06-08,581.64502
2016-06-09,574.630005
2016-06-10,577.469971
2016-06-11,606.72699
2016-06-12,672.783997
2016-06-13,704.375977
2016-06-14,685.559021
2016-06-15,694.468994
2016-06-16,766.307983
2016-06-17,748.908997
2016-06-18,756.22699
2016-06-19,763.781006
2016-06-20,737.226013
2016-06-21,666.651978
2016-06-22,596.116028
2016-06-23,623.97699
2016-06-24,665.299011
2016-06-25,665.122986
2016-06-26,629.367004
2016-06-27,655.275024
2016-06-28,647.000977
2016-06-29,639.890015
2016-06-30,673.336975
2016-07-01,676.296021
2016-07-02,703.702026
2016-07-03,658.664001
2016-07-04,683.661987
2016-07-05,670.627014
2016-07-06,677.330994
2016-07-07,640.562012
2016-07-08,666.52301
2016-07-09,650.960022
2016-07-10,649.359985
2016-07-11,647.658997
2016-07-12,664.551025
2016-07-13,654.468018
2016-07-14,658.078003
2016-07-15,663.255005
2016-07-16,660.767029
2016-07-17,679.458984
2016-07-18,673.106018
2016-07-19,672.864014
2016-07-20,665.684998
2016-07-21,665.012024
2016-07-22,650.619019
2016-07-23,655.55603
2016-07-24,661.284973
2016-07-25,654.096985
2016-07-26,651.783997
2016-07-27,654.35199
2016-07-28,655.034973
2016-07-29,656.992004
2016-07-30,655.046997
2016-07-31,624.68103
2016-08-01,606.271973
2016-08-02,547.465027
2016-08-03,566.35498
2016-08-04,578.289001
2016-08-05,575.04303
2016-08-06,587.778015
2016-08-07,592.690002
2016-08-08,591.054016
2016-08-09,587.801025
2016-08-10,592.103027
2016-08-11,589.119995
2016-08-12,587.559021
2016-08-13,585.588013
2016-08-14,570.473022
2016-08-15,567.23999
2016-08-16,577.439026
2016-08-17,573.216003
2016-08-18,574.317993
2016-08-19,575.630005
2016-08-20,581.697021
2016-08-21,581.307983
2016-08-22,586.752991
2016-08-23,583.414978
2016-08-24,580.182007
2016-08-25,577.760986
2016-08-26,579.651001
2016-08-27,569.947021
2016-08-28,573.911987
2016-08-29,574.106995
2016-08-30,577.502991
2016-08-31,575.471985
2016-09-01,572.302979
2016-09-02,575.536987
2016-09-03,598.211975
2016-09-04,608.633972
2016-09-05,606.590027
2016-09-06,610.435974
2016-09-07,614.544006
2016-09-08,626.315979
2016-09-09,622.861023
2016-09-10,623.508972
2016-09-11,606.718994
2016-09-12,608.242981
2016-09-13,609.241028
2016-09-14,610.684021
2016-09-15,607.155029
2016-09-16,606.973022
2016-09-17,605.984009
2016-09-18,609.874023
2016-09-19,609.22699
2016-09-20,608.312012
2016-09-21,597.148987
2016-09-22,596.297974
2016-09-23,602.84198
2016-09-24,602.625
2016-09-25,600.825989
2016-09-26,608.04303
2016-09-27,606.166016
2016-09-28,604.728027
2016-09-29,605.692993
2016-09-30,609.734985
2016-10-01,613.982971
2016-10-02,610.892029
2016-10-03,612.132996
2016-10-04,610.203979
2016-10-05,612.510986
2016-10-06,613.020996
2016-10-07,617.120972
2016-10-08,619.107971
2016-10-09,616.752014
2016-10-10,618.994019
2016-10-11,641.072021
2016-10-12,636.192017
2016-10-13,636.786011
2016-10-14,640.377991
2016-10-15,638.645996
2016-10-16,641.630981
2016-10-17,639.192993
2016-10-18,637.960022
2016-10-19,630.52002
2016-10-20,630.856995
2016-10-21,632.828003
2016-10-22,657.294006
2016-10-23,657.070984
2016-10-24,653.760986
2016-10-25,657.588013
2016-10-26,678.304016
2016-10-27,688.312988
2016-10-28,689.651001
2016-10-29,714.479004
2016-10-30,701.864014
2016-10-31,700.971985
2016-11-01,729.79303
2016-11-02,740.828979
2016-11-03,688.700012
2016-11-04,703.234985
2016-11-05,703.41803
2016-11-06,711.521973
2016-11-07,703.130981
2016-11-08,709.848022
2016-11-09,723.27301
2016-11-10,715.533997
2016-11-11,716.411011
2016-11-12,705.054016
2016-11-13,702.031006
2016-11-14,705.020996
